Date;Open;High;Low;Close
2013-02-26;1487.85;1498.99;1485.01;1496.94
2013-02-27;1496.94;1520.08;1494.88;1515.99
2013-02-28;1515.99;1525.34;1514.46;1514.68
2013-03-01;1514.68;1519.99;1501.48;1518.20
2013-03-04;1518.20;1525.27;1512.29;1525.20
2013-03-05;1525.20;1543.47;1525.20;1539.79
2013-03-06;1539.79;1545.25;1538.11;1541.46
2013-03-07;1541.46;1545.78;1541.46;1544.26
2013-03-08;1544.26;1552.48;1542.94;1551.18
2013-03-11;1551.15;1556.27;1547.36;1556.22
2013-03-12;1556.22;1556.77;1548.24;1552.48
2013-03-13;1552.48;1556.39;1548.25;1554.52
2013-03-14;1554.52;1563.32;1554.52;1563.23
2013-03-15;1563.21;1563.62;1555.74;1560.70
2013-03-18;1560.70;1560.70;1545.13;1552.10
2013-03-19;1552.10;1557.25;1538.57;1548.34
2013-03-20;1548.34;1561.56;1548.34;1558.71
2013-03-21;1558.71;1558.71;1543.55;1545.80
2013-03-22;1545.90;1557.74;1545.90;1556.89
2013-03-25;1556.89;1564.91;1546.22;1551.69
2013-03-26;1551.69;1563.95;1551.69;1563.77
2013-03-27;1563.75;1564.07;1551.90;1562.85
2013-03-28;1562.86;1570.28;1561.08;1569.19
2013-04-01;1569.18;1570.57;1558.47;1562.17
2013-04-02;1562.17;1573.66;1562.17;1570.25
2013-04-03;1570.25;1571.47;1549.80;1553.69
2013-04-04;1553.69;1562.60;1552.52;1559.98
2013-04-05;1559.98;1559.98;1539.50;1553.28
2013-04-08;1553.26;1563.07;1548.63;1563.07
2013-04-09;1563.11;1573.89;1560.92;1568.61
2013-04-10;1568.61;1589.07;1568.61;1587.73
2013-04-11;1587.73;1597.35;1586.17;1593.37
2013-04-12;1593.30;1593.30;1579.97;1588.85
2013-04-15;1588.84;1588.84;1552.28;1552.36
2013-04-16;1552.36;1575.35;1552.36;1574.57
2013-04-17;1574.57;1574.57;1543.69;1552.01
2013-04-18;1552.03;1554.38;1536.03;1541.61
2013-04-19;1541.61;1555.89;1539.40;1555.25
2013-04-22;1555.25;1565.55;1548.19;1562.50
2013-04-23;1562.50;1579.58;1562.50;1578.78
2013-04-24;1578.78;1583.00;1575.80;1578.79
2013-04-25;1578.93;1592.64;1578.93;1585.16
2013-04-26;1585.16;1585.78;1577.56;1582.24
2013-04-29;1582.34;1596.65;1582.34;1593.61
2013-04-30;1593.58;1597.57;1586.50;1597.57
2013-05-01;1597.55;1597.55;1581.28;1582.70
2013-05-02;1582.77;1598.60;1582.77;1597.59
2013-05-03;1597.60;1618.46;1597.60;1614.42
2013-05-06;1614.40;1619.77;1614.21;1617.50
2013-05-07;1617.55;1626.03;1616.64;1625.96
2013-05-08;1625.95;1632.78;1622.70;1632.69
2013-05-09;1632.69;1635.01;1623.09;1626.67
2013-05-10;1626.69;1633.70;1623.71;1633.70
2013-05-13;1632.10;1636.00;1626.74;1633.77
2013-05-14;1633.75;1651.10;1633.75;1650.34
2013-05-15;1649.13;1661.49;1646.68;1658.78
2013-05-16;1658.07;1660.51;1648.60;1650.47
2013-05-17;1652.45;1667.47;1652.45;1667.47
2013-05-20;1665.71;1672.84;1663.52;1666.29
2013-05-21;1666.20;1674.93;1662.67;1669.16
2013-05-22;1669.39;1687.18;1648.86;1655.35
2013-05-23;1651.62;1655.50;1635.53;1650.51
2013-05-24;1646.67;1649.78;1636.88;1649.60
2013-05-28;1652.63;1674.21;1652.63;1660.06
2013-05-29;1656.57;1656.57;1640.05;1648.36
2013-05-30;1649.14;1661.91;1648.61;1654.41
2013-05-31;1652.13;1658.99;1630.74;1630.74
2013-06-03;1631.71;1640.42;1622.72;1640.42
2013-06-04;1640.73;1646.53;1623.62;1631.38
2013-06-05;1629.05;1629.31;1607.09;1608.90
2013-06-06;1609.29;1622.56;1598.23;1622.56
2013-06-07;1625.27;1644.40;1625.27;1643.38
2013-06-10;1644.67;1648.69;1639.26;1642.81
2013-06-11;1638.64;1640.13;1622.92;1626.13
2013-06-12;1629.94;1637.71;1610.92;1612.52
2013-06-13;1612.15;1639.25;1608.07;1636.36
2013-06-14;1635.52;1640.80;1623.96;1626.73
2013-06-17;1630.64;1646.50;1630.34;1639.04
2013-06-18;1639.77;1654.19;1639.77;1651.81
2013-06-19;1651.83;1652.45;1628.91;1628.93
2013-06-20;1624.62;1624.62;1584.32;1588.19
2013-06-21;1588.62;1599.19;1577.70;1592.43
2013-06-24;1588.77;1588.77;1560.33;1573.09
2013-06-25;1577.52;1593.79;1577.09;1588.03
2013-06-26;1592.27;1606.83;1592.27;1603.26
2013-06-27;1606.44;1620.07;1606.44;1613.20
2013-06-28;1611.12;1615.94;1601.06;1606.28
2013-07-01;1609.78;1626.61;1609.78;1614.96
2013-07-02;1614.29;1624.26;1606.77;1614.08
2013-07-03;1611.48;1618.97;1604.57;1615.41
2013-07-05;1618.65;1632.07;1614.71;1631.89
2013-07-08;1634.20;1644.68;1634.20;1640.46
2013-07-09;1642.89;1654.18;1642.89;1652.32
2013-07-10;1651.56;1657.92;1647.66;1652.62
2013-07-11;1657.41;1676.63;1657.41;1675.02
2013-07-12;1675.26;1680.19;1672.33;1680.19
2013-07-15;1679.59;1684.51;1677.89;1682.50
2013-07-16;1682.70;1683.73;1671.84;1676.26
2013-07-17;1677.91;1684.75;1677.91;1680.91
2013-07-18;1681.05;1693.12;1681.05;1689.37
2013-07-19;1686.15;1692.09;1684.08;1692.09
2013-07-22;1694.41;1697.61;1690.67;1695.53
2013-07-23;1696.63;1698.78;1691.13;1692.39
2013-07-24;1696.06;1698.38;1682.57;1685.94
2013-07-25;1685.21;1690.94;1680.07;1690.25
2013-07-26;1687.31;1691.85;1676.03;1691.65
2013-07-29;1690.32;1690.92;1681.86;1685.33
2013-07-30;1687.92;1693.19;1682.42;1685.96
2013-07-31;1687.76;1698.43;1684.94;1685.73
2013-08-01;1689.42;1707.85;1689.42;1706.87
2013-08-02;1706.10;1709.67;1700.68;1709.67
2013-08-05;1708.01;1709.24;1703.55;1707.14
2013-08-06;1705.79;1705.79;1693.29;1697.37
2013-08-07;1695.30;1695.30;1684.91;1690.91
2013-08-08;1693.35;1700.18;1688.38;1697.48
2013-08-09;1696.10;1699.42;1686.02;1691.42
2013-08-12;1688.37;1691.49;1683.35;1689.47
2013-08-13;1690.65;1696.81;1682.62;1694.16
2013-08-14;1693.88;1695.52;1684.83;1685.39
2013-08-15;1679.61;1679.61;1658.59;1661.32
2013-08-16;1661.22;1663.60;1652.61;1655.83
2013-08-19;1655.25;1659.18;1645.84;1646.06
2013-08-20;1646.81;1658.92;1646.08;1652.35
2013-08-21;1650.66;1656.99;1639.43;1642.80
2013-08-22;1645.03;1659.55;1645.03;1656.96
2013-08-23;1659.92;1664.85;1654.81;1663.50
2013-08-26;1664.29;1669.51;1656.02;1656.78
2013-08-27;1652.54;1652.54;1629.05;1630.48
2013-08-28;1630.25;1641.18;1627.47;1634.96
2013-08-29;1633.50;1646.41;1630.88;1638.17
2013-08-30;1638.89;1640.08;1628.05;1632.97
2013-09-03;1635.95;1651.35;1633.41;1639.77
2013-09-04;1640.72;1655.72;1637.41;1653.08
2013-09-05;1653.28;1659.17;1653.07;1655.08
2013-09-06;1657.44;1664.83;1640.62;1655.17
2013-09-09;1656.85;1672.40;1656.85;1671.71
2013-09-10;1674.32;1684.09;1674.32;1683.99
2013-09-11;1681.04;1689.13;1678.70;1689.13
2013-09-12;1689.21;1689.97;1681.96;1683.42
2013-09-13;1685.04;1688.73;1682.22;1687.99
2013-09-16;1691.70;1704.95;1691.70;1697.60
2013-09-17;1697.73;1705.52;1697.73;1704.76
2013-09-18;1705.74;1729.44;1700.35;1725.52
2013-09-19;1727.34;1729.86;1720.20;1722.34
2013-09-20;1722.44;1725.23;1708.89;1709.91
2013-09-23;1711.44;1711.44;1697.10;1701.84
2013-09-24;1702.60;1707.63;1694.90;1697.42
2013-09-25;1698.02;1701.71;1691.88;1692.77
2013-09-26;1694.05;1703.85;1693.11;1698.67
2013-09-27;1695.52;1695.52;1687.11;1691.75
2013-09-30;1687.26;1687.26;1674.99;1681.55
2013-10-01;1682.41;1696.55;1682.07;1695.00
2013-10-02;1691.90;1693.87;1680.34;1693.87
2013-10-03;1692.35;1692.35;1670.36;1678.66
2013-10-04;1678.79;1691.94;1677.33;1690.50
2013-10-07;1687.15;1687.15;1674.70;1676.12
2013-10-08;1676.22;1676.79;1655.03;1655.45
2013-10-09;1656.99;1662.47;1646.47;1656.40
2013-10-10;1660.88;1692.56;1660.88;1692.56
2013-10-11;1691.09;1703.44;1688.52;1703.20
2013-10-14;1699.86;1711.03;1692.13;1710.14
2013-10-15;1709.17;1711.57;1695.93;1698.06
2013-10-16;1700.49;1721.76;1700.49;1721.54
2013-10-17;1720.17;1733.45;1714.12;1733.15
2013-10-18;1736.72;1745.31;1735.74;1744.50
2013-10-21;1745.20;1747.79;1740.67;1744.66
2013-10-22;1746.48;1759.33;1746.48;1754.67
2013-10-23;1752.27;1752.27;1740.50;1746.38
2013-10-24;1747.48;1753.94;1745.50;1752.07
2013-10-25;1756.01;1759.82;1752.45;1759.77
2013-10-28;1759.42;1764.99;1757.67;1762.11
2013-10-29;1762.93;1772.09;1762.93;1771.95
2013-10-30;1772.27;1775.22;1757.24;1763.31
2013-10-31;1763.24;1768.53;1755.72;1756.54
2013-11-01;1758.70;1765.67;1752.70;1761.64
2013-11-04;1763.40;1768.78;1761.56;1767.93
2013-11-05;1765.67;1767.03;1755.76;1762.97
2013-11-06;1765.00;1773.74;1764.40;1770.49
2013-11-07;1770.74;1774.54;1746.20;1747.15
2013-11-08;1748.37;1770.78;1747.63;1770.61
2013-11-11;1769.96;1773.44;1767.85;1771.89
2013-11-12;1769.51;1771.78;1762.29;1767.69
2013-11-13;1764.37;1782.00;1760.64;1782.00
2013-11-14;1782.75;1791.53;1780.22;1790.62
2013-11-15;1790.66;1798.22;1790.66;1798.18
2013-11-18;1798.82;1802.33;1788.00;1791.53
2013-11-19;1790.79;1795.51;1784.72;1787.87
2013-11-20;1789.59;1795.73;1777.23;1781.37
2013-11-21;1783.52;1797.16;1783.52;1795.85
2013-11-22;1797.21;1804.84;1794.70;1804.76
2013-11-25;1806.33;1808.10;1800.58;1802.48
2013-11-26;1802.87;1808.42;1800.77;1802.75
2013-11-27;1803.48;1808.27;1802.77;1807.23
2013-11-29;1808.69;1813.55;1803.98;1805.81
2013-12-02;1806.55;1810.02;1798.60;1800.90
2013-12-03;1800.10;1800.10;1787.85;1795.15
2013-12-04;1793.15;1799.80;1779.09;1792.81
2013-12-05;1792.82;1792.82;1783.38;1785.03
2013-12-06;1788.36;1806.04;1788.36;1805.09
2013-12-09;1806.21;1811.52;1806.21;1808.37
2013-12-10;1807.60;1808.52;1801.75;1802.62
2013-12-11;1802.76;1802.97;1780.09;1782.22
2013-12-12;1781.71;1782.99;1772.28;1775.50
2013-12-13;1777.98;1780.92;1772.45;1775.32
2013-12-16;1777.48;1792.22;1777.48;1786.54
2013-12-17;1786.47;1786.77;1777.05;1781.00
2013-12-18;1781.46;1811.08;1767.99;1810.65
2013-12-19;1809.00;1810.88;1801.35;1809.60
2013-12-20;1810.39;1823.75;1810.25;1818.32
2013-12-23;1822.92;1829.75;1822.92;1827.99
2013-12-24;1828.02;1833.32;1828.02;1833.32
2013-12-26;1834.96;1842.84;1834.96;1842.02
2013-12-27;1842.97;1844.89;1839.81;1841.40
2013-12-30;1841.47;1842.47;1838.77;1841.07
2013-12-31;1842.61;1849.44;1842.41;1848.36
2014-01-02;1845.86;1845.86;1827.74;1831.98
2014-01-03;1833.21;1838.24;1829.13;1831.37
2014-01-06;1832.31;1837.16;1823.73;1826.77
2014-01-07;1828.71;1840.10;1828.71;1837.88
2014-01-08;1837.90;1840.02;1831.40;1837.49
2014-01-09;1839.00;1843.23;1830.38;1838.13
2014-01-10;1840.06;1843.15;1832.43;1842.37
2014-01-13;1841.26;1843.45;1815.52;1819.20
2014-01-14;1821.36;1839.26;1821.36;1838.88
2014-01-15;1840.52;1850.84;1840.52;1848.38
2014-01-16;1847.99;1847.99;1840.30;1845.89
2014-01-17;1844.23;1846.04;1835.23;1838.70
2014-01-21;1841.05;1849.31;1832.38;1843.80
2014-01-22;1844.71;1846.87;1840.88;1844.86
2014-01-23;1842.29;1842.29;1820.06;1828.46
2014-01-24;1826.96;1826.96;1790.29;1790.29
2014-01-27;1791.03;1795.98;1772.88;1781.56
2014-01-28;1783.00;1793.87;1779.49;1792.50
2014-01-29;1790.15;1790.15;1770.45;1774.20
2014-01-30;1777.17;1798.77;1777.17;1794.19
2014-01-31;1790.88;1793.88;1772.26;1782.59
2014-02-03;1782.68;1784.83;1739.66;1741.89
2014-02-04;1743.82;1758.73;1743.82;1755.20
2014-02-05;1753.38;1755.79;1737.92;1751.64
2014-02-06;1752.99;1774.06;1752.99;1773.43
2014-02-07;1776.01;1798.03;1776.01;1797.02
2014-02-10;1796.20;1799.94;1791.83;1799.84
2014-02-11;1800.45;1823.54;1800.41;1819.75
2014-02-12;1820.12;1826.55;1815.97;1819.26
2014-02-13;1814.82;1830.25;1809.22;1829.83
2014-02-14;1828.46;1841.65;1825.59;1838.63
2014-02-18;1839.03;1842.87;1835.01;1840.76
2014-02-19;1838.90;1847.50;1826.99;1828.75
2014-02-20;1829.24;1842.79;1824.58;1839.78
2014-02-21;1841.07;1846.13;1835.60;1836.25
2014-02-24;1836.78;1858.71;1836.78;1847.61
2014-02-25;1847.66;1852.91;1840.19;1845.12
2014-02-26;1845.79;1852.65;1840.66;1845.16
2014-02-27;1844.90;1854.53;1841.13;1854.29
2014-02-28;1855.12;1867.92;1847.67;1859.45
2014-03-03;1857.68;1857.68;1834.44;1845.73
2014-03-04;1849.23;1876.23;1849.23;1873.91
2014-03-05;1874.05;1876.53;1871.11;1873.81
2014-03-06;1874.18;1881.94;1874.18;1877.03
2014-03-07;1878.52;1883.57;1870.56;1878.04
2014-03-10;1877.86;1877.87;1867.04;1877.17
2014-03-11;1878.26;1882.35;1863.88;1867.63
2014-03-12;1866.15;1868.38;1854.38;1868.20
2014-03-13;1869.06;1874.40;1841.86;1846.34
2014-03-14;1845.07;1852.44;1839.57;1841.13
2014-03-17;1842.81;1862.30;1842.81;1858.83
2014-03-18;1858.92;1873.76;1858.92;1872.25
2014-03-19;1872.25;1874.14;1850.35;1860.77
2014-03-20;1860.09;1873.49;1854.63;1872.01
2014-03-21;1874.53;1883.97;1863.46;1866.52
2014-03-24;1867.67;1873.34;1849.69;1857.44
2014-03-25;1859.48;1871.87;1855.96;1865.62
2014-03-26;1867.09;1875.92;1852.56;1852.56
2014-03-27;1852.11;1855.55;1842.11;1849.04
2014-03-28;1850.07;1866.63;1850.07;1857.62
2014-03-31;1859.16;1875.18;1859.16;1872.34
2014-04-01;1873.96;1885.84;1873.96;1885.52
2014-04-02;1886.61;1893.17;1883.79;1890.90
2014-04-03;1891.43;1893.80;1882.65;1888.77
2014-04-04;1890.25;1897.28;1863.26;1865.09
2014-04-07;1863.92;1864.04;1841.48;1845.04
2014-04-08;1845.48;1854.95;1837.49;1851.96
2014-04-09;1852.64;1872.43;1852.38;1872.18
2014-04-10;1872.28;1872.53;1830.87;1833.08
2014-04-11;1830.65;1835.07;1814.36;1815.69
2014-04-14;1818.18;1834.19;1815.80;1830.61
2014-04-15;1831.45;1844.02;1816.29;1842.98
2014-04-16;1846.01;1862.31;1846.01;1862.31
2014-04-17;1861.73;1869.63;1856.72;1864.85
2014-04-21;1865.79;1871.89;1863.18;1871.89
2014-04-22;1872.57;1884.89;1872.57;1879.55
2014-04-23;1879.32;1879.75;1873.91;1875.39
2014-04-24;1881.97;1884.06;1870.24;1878.61
2014-04-25;1877.72;1877.72;1859.70;1863.40
2014-04-28;1865.00;1877.01;1850.61;1869.43
2014-04-29;1870.78;1880.60;1870.78;1878.33
2014-04-30;1877.10;1885.20;1872.69;1883.95
2014-05-01;1884.39;1888.59;1878.04;1883.68
2014-05-02;1885.30;1891.33;1878.50;1881.14
2014-05-05;1879.45;1885.51;1866.77;1884.66
2014-05-06;1883.69;1883.69;1867.72;1867.72
2014-05-07;1868.53;1878.83;1859.79;1878.21
2014-05-08;1877.39;1889.07;1870.05;1875.63
2014-05-09;1875.27;1878.57;1867.02;1878.48
2014-05-12;1880.03;1897.13;1880.03;1896.65
2014-05-13;1896.75;1902.17;1896.06;1897.45
2014-05-14;1897.13;1897.13;1885.77;1888.53
2014-05-15;1888.16;1888.16;1862.36;1870.85
2014-05-16;1871.19;1878.28;1864.82;1877.86
2014-05-19;1876.66;1886.00;1872.42;1885.08
2014-05-20;1884.88;1884.88;1868.14;1872.83
2014-05-21;1873.34;1888.80;1873.34;1888.03
2014-05-22;1888.19;1896.33;1885.39;1892.49
2014-05-23;1893.32;1901.26;1893.32;1900.53
2014-05-27;1902.01;1912.28;1902.01;1911.91
2014-05-28;1911.77;1914.46;1907.30;1909.78
2014-05-29;1910.60;1920.03;1909.82;1920.03
2014-05-30;1920.33;1924.03;1916.64;1923.57
2014-06-02;1923.87;1925.88;1915.98;1924.97
2014-06-03;1923.07;1925.07;1918.79;1924.24
2014-06-04;1923.06;1928.63;1918.60;1927.88
2014-06-05;1928.52;1941.74;1922.93;1940.46
2014-06-06;1942.41;1949.44;1942.41;1949.44
2014-06-09;1948.97;1955.55;1947.16;1951.27
2014-06-10;1950.34;1950.86;1944.64;1950.79
2014-06-11;1949.37;1949.37;1940.08;1943.89
2014-06-12;1943.35;1943.35;1925.78;1930.11
2014-06-13;1930.80;1937.30;1927.69;1936.16
2014-06-16;1934.84;1941.15;1930.91;1937.78
2014-06-17;1937.15;1943.69;1933.55;1941.99
2014-06-18;1942.73;1957.74;1939.29;1956.98
2014-06-19;1957.50;1959.87;1952.26;1959.48
2014-06-20;1960.45;1963.91;1959.17;1962.87
2014-06-23;1962.92;1963.74;1958.89;1962.61
2014-06-24;1961.97;1968.17;1948.34;1949.98
2014-06-25;1949.27;1960.83;1947.49;1959.53
2014-06-26;1959.89;1959.89;1944.69;1957.22
2014-06-27;1956.56;1961.47;1952.18;1960.96
2014-06-30;1960.79;1964.24;1958.22;1960.23
2014-07-01;1962.29;1978.58;1962.29;1973.32
2014-07-02;1973.06;1976.67;1972.58;1974.62
2014-07-03;1975.88;1985.59;1975.88;1985.44
2014-07-07;1984.22;1984.22;1974.88;1977.65
2014-07-08;1976.39;1976.39;1959.46;1963.71
2014-07-09;1965.10;1974.15;1965.10;1972.83
2014-07-10;1966.67;1969.84;1952.86;1964.68
2014-07-11;1965.76;1968.67;1959.63;1967.57
2014-07-14;1969.86;1979.85;1969.86;1977.10
2014-07-15;1977.36;1982.52;1965.34;1973.28
2014-07-16;1976.35;1983.94;1975.67;1981.57
2014-07-17;1979.75;1981.80;1955.59;1958.12
2014-07-18;1961.54;1979.91;1960.82;1978.22
2014-07-21;1976.93;1976.93;1965.77;1973.63
2014-07-22;1975.65;1986.24;1975.65;1983.53
2014-07-23;1985.32;1989.23;1982.44;1987.01
2014-07-24;1988.07;1991.39;1985.79;1987.98
2014-07-25;1984.60;1984.60;1974.37;1978.34
2014-07-28;1978.25;1981.52;1967.31;1978.91
2014-07-29;1980.03;1984.85;1969.95;1969.95
2014-07-30;1973.21;1978.90;1962.42;1970.07
2014-07-31;1965.14;1965.14;1930.67;1930.67
2014-08-01;1929.80;1937.35;1916.37;1925.15
2014-08-04;1926.62;1942.92;1921.20;1938.99
2014-08-05;1936.34;1936.34;1913.77;1920.21
2014-08-06;1917.29;1927.91;1911.45;1920.24
2014-08-07;1923.03;1928.89;1904.78;1909.57
2014-08-08;1910.35;1932.38;1909.01;1931.59
2014-08-11;1933.43;1944.90;1933.43;1936.92
2014-08-12;1935.73;1939.65;1928.29;1933.75
2014-08-13;1935.60;1948.41;1935.60;1946.72
2014-08-14;1947.41;1955.23;1947.41;1955.18
2014-08-15;1958.87;1964.04;1941.50;1955.06
2014-08-18;1958.36;1971.99;1958.36;1971.74
2014-08-19;1972.73;1982.57;1972.73;1981.60
2014-08-20;1980.46;1988.57;1977.68;1986.51
2014-08-21;1986.82;1994.76;1986.82;1992.37
2014-08-22;1992.60;1993.54;1984.76;1988.40
2014-08-25;1991.74;2001.95;1991.74;1997.92
2014-08-26;1998.59;2005.04;1998.59;2000.02
2014-08-27;2000.54;2002.14;1996.20;2000.12
2014-08-28;1997.42;1998.55;1990.52;1996.74
2014-08-29;1998.45;2003.38;1994.65;2003.37
2014-09-02;2004.07;2006.12;1994.85;2002.28
2014-09-03;2003.57;2009.28;1998.14;2000.72
2014-09-04;2001.67;2011.17;1992.54;1997.65
2014-09-05;1998.00;2007.71;1990.10;2007.71
2014-09-08;2007.17;2007.17;1995.60;2001.54
2014-09-09;2000.73;2001.01;1984.61;1988.44
2014-09-10;1988.41;1996.66;1982.99;1995.69
2014-09-11;1992.85;1997.65;1985.93;1997.45
2014-09-12;1996.74;1996.74;1980.26;1985.54
2014-09-15;1986.04;1987.18;1978.48;1984.13
2014-09-16;1981.93;2002.28;1979.06;1998.98
2014-09-17;1999.30;2010.74;1993.29;2001.57
2014-09-18;2003.07;2012.34;2003.07;2011.36
2014-09-19;2012.74;2019.26;2006.59;2010.40
